user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,completion_ratio
46646,3980,Fitness and Nutrition Coaching,Emma Harris,58.9,0,0,3.6,31850,340.18,0.651,1,6.97,0,0.11833616298811545
855,2313,Python for Beginners,Ethan Hall,92.5,0,1,3.3,21747,449.17,0.963,1,43.3,1,0.4681081081081081
24549,9542,Personal Finance and Wealth Building,Benjamin Lewis,96.8,0,0,3.7,3389,203.76,0.722,1,22.21,6,0.2294421487603306
38624,9362,Stock Market and Trading Strategies,Olivia Taylor,93.2,1,2,3.8,48867,49.05,0.693,1,25.34,3,0.27188841201716735
7393,6512,Cybersecurity for Professionals,Isabella Scott,54.0,1,0,5.0,21100,408.76,1.0,1,32.59,3,0.6035185185185186
46718,591,Python for Beginners,Charlotte King,73.7,1,1,4.2,37071,67.97,0.788,1,1.0,6,0.013568521031207597
21557,5959,Game Development with Unity,Olivia Taylor,52.6,1,1,2.1,25601,260.45,0.373,1,1.0,6,0.019011406844106463
38560,7148,Game Development with Unity,Sarah Lee,69.5,1,0,2.4,34286,389.89,1.0,1,4.81,4,0.06920863309352518
26310,7305,Stock Market and Trading Strategies,Ethan Hall,12.2,1,1,3.4,45029,48.12,0.586,1,31.28,6,2.5639344262295083
21920,8876,Cloud Computing Essentials,Daniel White,74.5,1,1,4.4,36857,353.41,0.84,0,61.93,3,0.8312751677852349
4932,131,Mobile App Development with Swift,Benjamin Lewis,56.3,1,0,5.0,46642,473.2,0.909,1,16.06,5,0.28525754884547067
32971,3744,Networking and System Administration,Dr. Robert Davis,83.0,0,1,4.2,13318,223.98,0.786,0,55.33,6,0.6666265060240963
44216,6966,Advanced Machine Learning,Michael Brown,75.8,1,0,3.7,46540,38.53,0.604,1,26.77,4,0.35316622691292876
12689,1973,Fundamentals of Digital Marketing,Dr. Robert Davis,53.2,0,1,3.8,18458,320.12,1.0,1,1.0,4,0.018796992481203006
25343,6578,Graphic Design with Canva,Dr. Robert Davis,33.7,0,1,4.6,20498,254.41,0.868,0,9.24,8,0.27418397626112756
37158,2155,DevOps and Continuous Deployment,Charlotte King,74.5,0,2,3.9,13229,197.9,0.571,1,5.07,2,0.06805369127516779
2328,2074,Fitness and Nutrition Coaching,Ethan Hall,58.3,1,0,3.9,8226,419.32,0.719,0,48.03,6,0.8238421955403088
40773,4009,Mobile App Development with Swift,Olivia Taylor,46.8,1,2,3.6,5658,398.38,0.59,1,15.17,4,0.32414529914529916
40546,2687,Photography and Video Editing,Dr. John Smith,41.6,1,0,3.2,10580,272.8,0.704,1,1.0,7,0.024038461538461536
198,6522,Cloud Computing Essentials,Daniel White,72.7,1,1,3.6,37004,479.87,0.601,1,14.29,2,0.1965612104539202
23510,7816,Graphic Design with Canva,Dr. John Smith,53.4,1,2,3.5,17448,133.17,0.721,1,58.11,7,1.0882022471910113
34699,7192,Stock Market and Trading Strategies,Daniel White,84.6,1,0,3.8,31568,117.08,0.806,1,37.21,6,0.4398345153664303
44543,8461,Fundamentals of Digital Marketing,Jessica Martinez,66.3,0,2,3.1,39695,167.27,0.616,1,34.51,8,0.5205128205128206
15088,2379,Ethical Hacking Masterclass,Dr. Mia Walker,42.7,1,1,2.9,6858,120.17,0.845,1,13.45,10,0.3149882903981264
22672,7398,Graphic Design with Canva,Alexander Young,76.0,1,0,4.0,12553,142.02,0.541,1,15.95,7,0.20986842105263157
25185,3260,DevOps and Continuous Deployment,Michael Brown,7.8,1,0,3.1,37463,198.54,0.976,1,1.0,3,0.12820512820512822
27849,4843,Public Speaking Mastery,Emma Harris,31.9,0,0,4.6,285,227.9,0.819,1,1.0,8,0.031347962382445145
42108,5262,Cybersecurity for Professionals,Liam Adams,44.5,1,0,3.5,48715,350.29,1.0,0,28.08,4,0.6310112359550561
20667,3118,Public Speaking Mastery,Daniel White,54.4,1,0,4.2,28151,97.41,0.896,0,18.74,6,0.34448529411764706
44358,8435,Fundamentals of Digital Marketing,Ethan Hall,49.8,0,0,4.4,9035,235.03,0.793,1,7.8,5,0.1566265060240964
15709,4869,Cybersecurity for Professionals,Prof. Emily Johnson,72.6,1,0,3.9,9254,176.79,0.717,1,4.46,1,0.061432506887052346
26371,5871,DevOps and Continuous Deployment,Dr. Robert Davis,77.5,1,0,3.8,10768,248.52,0.774,1,32.38,6,0.41780645161290325
49812,5272,Project Management Fundamentals,Liam Adams,5.1,1,1,3.3,41942,296.05,0.828,1,40.7,6,7.980392156862746
2812,4637,Python for Beginners,Dr. Mia Walker,91.1,0,2,4.6,14823,350.93,0.745,1,23.44,7,0.2572996706915478
47012,2067,Cloud Computing Essentials,Jessica Martinez,10.6,1,1,3.6,27289,391.19,0.668,0,31.38,7,2.960377358490566
6547,6078,Networking and System Administration,Sophia Anderson,9.5,1,1,5.0,1021,258.42,0.5,1,19.85,8,2.0894736842105264
34755,3551,Personal Finance and Wealth Building,Charlotte King,23.2,1,0,4.9,20835,264.39,1.0,1,32.54,2,1.4025862068965518
30207,3248,Personal Finance and Wealth Building,Ethan Hall,41.9,1,0,3.5,42573,226.13,0.974,0,20.59,3,0.49140811455847255
41107,8413,Project Management Fundamentals,Benjamin Lewis,79.5,1,0,3.1,41770,284.05,0.581,1,15.36,6,0.1932075471698113
11412,7726,Game Development with Unity,James Clark,31.1,1,0,4.5,13001,282.47,0.645,1,19.01,4,0.6112540192926045
2912,7761,Cloud Computing Essentials,Olivia Taylor,63.4,0,0,3.5,46818,389.44,0.669,1,2.35,4,0.03706624605678234
1735,583,DevOps and Continuous Deployment,Dr. John Smith,33.0,0,1,3.1,4837,364.63,0.728,1,1.0,3,0.030303030303030304
18228,7910,Ethical Hacking Masterclass,Sarah Lee,92.6,1,0,5.0,32445,329.45,0.983,1,30.9,1,0.33369330453563717
8681,4421,Blockchain and Decentralized Applications,David Wilson,82.7,0,0,3.9,12929,45.98,0.776,1,10.9,5,0.13180169286577992
19361,6779,Fundamentals of Digital Marketing,James Clark,80.2,1,1,3.1,12186,123.75,0.862,1,1.9,8,0.02369077306733167
18344,1441,Blockchain and Decentralized Applications,Emma Harris,66.4,1,1,3.8,11588,480.57,0.5,1,43.01,6,0.6477409638554216
5760,4119,Project Management Fundamentals,Sarah Lee,82.1,1,0,4.2,27111,281.9,0.506,1,12.19,8,0.1484774665042631
23079,2427,Cybersecurity for Professionals,Liam Adams,44.6,1,0,4.5,28795,175.62,0.725,0,2.91,9,0.06524663677130045
35154,9826,DevOps and Continuous Deployment,Emma Harris,32.5,0,2,3.8,17492,140.38,0.632,0,22.57,6,0.6944615384615385
11112,8381,Fitness and Nutrition Coaching,Prof. Emily Johnson,12.7,0,0,2.1,32331,167.11,0.664,0,24.26,6,1.9102362204724412
37505,7812,Ethical Hacking Masterclass,Olivia Taylor,50.3,0,0,3.0,47808,106.89,0.749,1,1.0,5,0.019880715705765408
1803,642,Graphic Design with Canva,Dr. John Smith,40.5,1,2,5.0,12117,428.32,0.645,1,48.9,3,1.2074074074074073
8156,4794,AI for Business Leaders,Emma Harris,69.4,0,1,4.3,30893,415.04,0.672,0,18.53,3,0.2670028818443804
8121,4937,Data Visualization with Tableau,Jessica Martinez,90.6,0,0,5.0,44600,478.93,0.855,0,4.57,4,0.05044150110375276
39385,4124,Personal Finance and Wealth Building,Olivia Taylor,53.7,1,2,3.6,36050,416.74,0.737,1,47.28,4,0.8804469273743016
47026,6817,Cloud Computing Essentials,David Wilson,78.0,1,2,4.8,18970,421.43,0.603,1,41.6,5,0.5333333333333333
47255,7447,Game Development with Unity,James Clark,23.7,1,0,4.2,26261,459.74,0.642,1,1.0,11,0.04219409282700422
21919,3668,AI for Business Leaders,Sarah Lee,71.6,0,0,3.4,457,150.02,0.496,1,49.29,7,0.6884078212290503
20446,6007,Data Visualization with Tableau,Dr. John Smith,31.9,0,0,3.4,24496,183.69,0.401,1,27.29,4,0.8554858934169279
30307,2847,Mobile App Development with Swift,Isabella Scott,68.4,0,0,5.0,36939,190.14,0.779,1,22.81,3,0.33347953216374265
16647,3630,Project Management Fundamentals,Daniel White,47.1,1,1,3.8,21067,287.71,0.695,1,20.91,11,0.4439490445859873
46844,3455,Ethical Hacking Masterclass,Emma Harris,86.1,1,0,4.9,8493,401.51,0.728,1,26.61,4,0.3090592334494774
31066,1019,Cybersecurity for Professionals,Prof. Emily Johnson,78.5,1,2,4.2,31542,163.88,0.779,0,34.45,6,0.4388535031847134
25200,8749,Cybersecurity for Professionals,Jessica Martinez,52.7,0,0,3.3,29061,428.89,0.401,1,17.47,5,0.33149905123339657
41977,7775,Data Visualization with Tableau,Prof. Emily Johnson,13.7,0,1,3.9,33653,398.03,0.913,1,26.93,2,1.9656934306569345
16372,9007,Stock Market and Trading Strategies,David Wilson,27.7,1,1,5.0,12174,343.08,0.756,0,1.0,6,0.036101083032490974
11836,9021,AI for Business Leaders,Jessica Martinez,71.5,1,0,3.7,12222,169.55,0.93,1,21.18,9,0.2962237762237762
45937,5298,Game Development with Unity,Sophia Anderson,13.9,1,2,2.9,32236,142.09,0.83,1,18.17,7,1.3071942446043165
2050,8739,Fundamentals of Digital Marketing,Prof. Emily Johnson,72.5,0,1,2.0,37812,170.33,0.671,1,14.16,6,0.19531034482758622
31617,3493,Python for Beginners,William Thomas,91.0,1,2,3.8,15577,276.46,0.775,1,24.71,8,0.27153846153846156
38192,9272,Ethical Hacking Masterclass,Michael Brown,54.6,1,2,5.0,23353,142.42,0.69,1,40.65,8,0.7445054945054944
47358,1595,Personal Finance and Wealth Building,William Thomas,91.3,1,0,3.4,48879,56.75,0.912,1,33.38,8,0.3656078860898138
20933,1945,Stock Market and Trading Strategies,Benjamin Lewis,42.6,1,2,2.8,42863,171.12,0.946,1,53.8,4,1.2629107981220655
29856,1556,Fundamentals of Digital Marketing,Ethan Hall,53.5,1,0,3.4,28381,174.61,0.675,0,18.83,6,0.35196261682242985
7159,8880,Ethical Hacking Masterclass,Emma Harris,23.5,1,0,2.7,22763,417.65,0.665,1,24.46,1,1.0408510638297872
43017,2959,Fundamentals of Digital Marketing,Ethan Hall,16.9,1,1,4.6,15729,284.8,0.554,1,15.14,5,0.8958579881656806
7401,8766,Fundamentals of Digital Marketing,Olivia Taylor,37.6,1,2,3.5,19075,43.09,0.784,1,10.21,6,0.2715425531914894
42643,5225,Cloud Computing Essentials,Michael Brown,52.7,1,1,3.6,15318,166.22,0.768,1,47.3,4,0.8975332068311195
15152,911,AI for Business Leaders,Prof. Emily Johnson,87.7,1,0,3.9,9935,416.25,0.724,1,28.59,3,0.3259977194982896
1155,9208,Advanced Machine Learning,Jessica Martinez,46.2,1,1,5.0,44496,462.72,0.73,1,34.82,5,0.7536796536796536
4500,5291,Cybersecurity for Professionals,Sophia Anderson,71.7,0,2,2.8,15878,373.42,0.94,1,16.77,7,0.23389121338912133
6296,8987,Fundamentals of Digital Marketing,Charlotte King,46.7,1,1,2.6,11325,114.23,0.779,1,8.83,5,0.18907922912205566
12184,1334,Python for Beginners,Alexander Young,11.7,0,0,3.9,18018,213.23,0.88,1,16.1,6,1.3760683760683763
29300,2796,Personal Finance and Wealth Building,Dr. Mia Walker,96.7,1,0,3.3,30527,351.1,0.614,1,25.56,5,0.2643226473629783
12875,4263,Blockchain and Decentralized Applications,Jessica Martinez,89.6,0,1,4.3,17457,393.12,0.792,0,31.58,10,0.35245535714285714
32712,6137,Cybersecurity for Professionals,Dr. Robert Davis,40.6,1,1,5.0,15011,176.55,0.667,0,1.0,7,0.02463054187192118
5540,7892,Data Visualization with Tableau,Charlotte King,14.0,0,1,3.8,28842,108.89,0.789,1,15.41,9,1.1007142857142858
42406,9216,Graphic Design with Canva,Ethan Hall,24.1,1,2,3.7,49417,462.66,0.712,1,1.91,3,0.07925311203319502
48355,163,Public Speaking Mastery,Jessica Martinez,23.2,1,1,4.0,44480,304.07,0.627,1,1.0,4,0.04310344827586207
2558,2683,DevOps and Continuous Deployment,James Clark,27.3,1,0,3.4,12847,87.6,0.628,1,47.71,1,1.7476190476190476
38361,5182,Networking and System Administration,David Wilson,18.3,1,0,2.6,30446,136.84,0.673,1,24.1,4,1.3169398907103826
16483,3839,Public Speaking Mastery,Dr. John Smith,46.5,1,0,3.4,23311,464.01,0.721,1,10.78,2,0.2318279569892473
2201,3178,Mobile App Development with Swift,Dr. John Smith,43.4,1,0,3.9,38095,413.52,0.749,0,19.55,6,0.4504608294930876
46941,9360,Personal Finance and Wealth Building,Daniel White,61.1,0,2,3.4,43033,105.44,0.912,1,19.11,8,0.3127659574468085
2962,4496,Cybersecurity for Professionals,Dr. Mia Walker,33.5,1,0,2.4,41258,137.82,0.588,1,16.53,9,0.49343283582089553
46976,3820,Stock Market and Trading Strategies,Michael Brown,81.3,1,0,4.1,16532,368.08,0.891,0,15.69,8,0.1929889298892989
21358,8550,Cloud Computing Essentials,Sophia Anderson,95.3,1,2,3.9,23552,347.3,0.659,1,29.8,6,0.3126967471143757
11970,9448,Ethical Hacking Masterclass,Sarah Lee,84.9,0,1,4.0,6360,286.06,0.815,1,8.42,1,0.09917550058892814
2870,679,Cloud Computing Essentials,David Wilson,72.9,1,0,3.4,41541,302.43,0.531,0,19.15,3,0.2626886145404663
46761,446,Personal Finance and Wealth Building,William Thomas,71.7,0,0,3.2,10411,358.77,0.725,1,10.07,4,0.1404463040446304
28644,1641,Data Visualization with Tableau,Emma Harris,89.1,0,2,2.2,7804,155.13,0.757,1,22.78,9,0.25566778900112236
24737,6160,Public Speaking Mastery,Ethan Hall,5.4,1,2,4.4,9888,63.65,0.78,1,14.35,8,2.657407407407407
38468,8246,Personal Finance and Wealth Building,Michael Brown,37.1,1,0,4.6,2330,98.11,0.88,1,3.06,4,0.08247978436657681
23329,7934,Graphic Design with Canva,Liam Adams,66.6,1,0,3.2,18253,105.12,0.525,1,27.64,4,0.41501501501501503
25877,4845,DevOps and Continuous Deployment,Sarah Lee,34.2,1,0,3.5,24081,23.56,1.0,1,13.47,7,0.393859649122807
21296,3983,Project Management Fundamentals,Jessica Martinez,37.7,1,0,4.5,23097,267.17,0.895,1,12.35,8,0.3275862068965517
3988,8210,Stock Market and Trading Strategies,Sophia Anderson,96.6,1,2,4.3,40430,234.73,0.759,1,52.79,15,0.5464803312629399
22400,772,Ethical Hacking Masterclass,Olivia Taylor,64.7,0,2,3.9,34514,282.77,0.481,1,38.62,5,0.5969088098918083
46215,6693,Cloud Computing Essentials,Alexander Young,21.2,1,0,3.0,38851,289.63,0.733,1,21.93,7,1.034433962264151
33987,9512,Personal Finance and Wealth Building,Isabella Scott,68.6,0,0,2.0,30357,66.71,0.806,1,57.01,4,0.8310495626822157
20881,1599,Python for Beginners,James Clark,80.9,0,0,3.1,47173,44.03,0.834,1,9.32,5,0.11520395550061804
4736,7236,Public Speaking Mastery,Liam Adams,65.4,0,0,3.4,33844,96.72,0.864,0,8.87,5,0.1356269113149847
44065,7569,Networking and System Administration,Sophia Anderson,36.7,1,1,2.8,13734,257.26,0.65,1,11.13,5,0.30326975476839235
4556,3554,Fundamentals of Digital Marketing,Michael Brown,24.6,1,0,3.3,10883,285.33,0.517,1,22.0,5,0.8943089430894309
41915,6832,DevOps and Continuous Deployment,Benjamin Lewis,79.3,0,0,4.6,12932,370.22,0.747,1,32.92,7,0.4151324085750316
40819,19,Personal Finance and Wealth Building,Ethan Hall,77.8,1,0,4.5,45092,250.71,0.778,1,30.39,6,0.3906169665809769
45526,309,Game Development with Unity,Dr. Robert Davis,84.5,1,1,5.0,20430,192.04,0.485,1,31.64,2,0.3744378698224852
19831,2855,Fitness and Nutrition Coaching,Dr. John Smith,61.4,0,1,4.0,21914,466.57,0.682,1,24.17,6,0.3936482084690554
17430,6076,Public Speaking Mastery,Prof. Emily Johnson,60.2,1,0,3.5,11743,242.74,0.815,1,29.79,5,0.4948504983388704
6894,7260,Networking and System Administration,Jessica Martinez,84.8,1,0,3.6,10009,329.17,1.0,1,26.74,6,0.3153301886792453
14374,5581,Blockchain and Decentralized Applications,Emma Harris,28.3,1,1,5.0,46959,32.89,0.664,1,24.63,5,0.8703180212014133
47334,3491,Stock Market and Trading Strategies,Dr. Mia Walker,26.7,0,2,2.5,5991,329.59,0.858,1,23.67,5,0.8865168539325844
3437,4425,Blockchain and Decentralized Applications,Charlotte King,91.8,0,2,4.2,20236,414.89,0.587,0,18.88,4,0.20566448801742918
8755,1361,Photography and Video Editing,David Wilson,38.7,0,0,5.0,45454,178.03,0.662,1,21.95,8,0.5671834625322997
10678,9634,Networking and System Administration,Dr. Robert Davis,42.4,0,1,2.9,31728,362.86,1.0,1,21.5,5,0.5070754716981132
5896,783,Python for Beginners,Olivia Taylor,18.4,1,0,4.1,12909,431.34,0.857,1,4.87,6,0.26467391304347826
19739,7015,AI for Business Leaders,Liam Adams,96.4,1,1,4.1,43186,216.84,0.711,1,20.25,6,0.2100622406639004
30747,1099,Python for Beginners,Jessica Martinez,85.8,1,0,3.6,37833,51.32,0.921,1,1.0,9,0.011655011655011656
49378,984,Game Development with Unity,Jessica Martinez,60.3,1,0,2.9,34163,413.05,0.834,1,22.34,2,0.3704809286898839
48405,8986,DevOps and Continuous Deployment,Benjamin Lewis,25.7,1,2,3.2,20562,210.28,0.746,1,3.49,3,0.13579766536964982
32353,2225,Cloud Computing Essentials,Daniel White,98.9,1,1,3.8,42746,480.3,0.616,1,6.48,4,0.06552072800808897
39791,9974,Ethical Hacking Masterclass,Alexander Young,22.9,1,0,2.8,29228,496.53,0.867,1,42.2,2,1.8427947598253278
41920,772,Mobile App Development with Swift,Dr. John Smith,34.4,0,0,4.2,2076,130.55,0.427,1,37.73,7,1.0968023255813952
5601,7313,Ethical Hacking Masterclass,Jessica Martinez,40.7,0,0,2.9,40157,485.3,0.796,1,13.86,6,0.3405405405405405
29125,8781,DevOps and Continuous Deployment,Jessica Martinez,48.4,0,1,3.9,5708,378.21,0.908,0,50.73,4,1.0481404958677685
27644,714,Public Speaking Mastery,Daniel White,58.5,1,0,5.0,15594,266.58,0.855,0,20.6,4,0.35213675213675216
40765,9297,Advanced Machine Learning,Isabella Scott,42.7,1,0,2.7,33472,149.16,0.674,1,16.78,12,0.39297423887587823
9008,3179,DevOps and Continuous Deployment,Isabella Scott,80.8,1,2,3.7,23723,176.84,0.757,1,22.1,7,0.27351485148514854
45715,2697,Game Development with Unity,Dr. Mia Walker,48.6,1,0,4.8,28750,446.34,0.861,0,36.17,7,0.744238683127572
37411,7263,AI for Business Leaders,Dr. Robert Davis,67.2,1,1,3.8,27160,222.25,0.665,1,1.0,7,0.01488095238095238
44081,3171,Cybersecurity for Professionals,Dr. John Smith,92.3,1,0,3.3,32585,451.63,0.517,0,3.82,3,0.04138678223185265
40448,5002,Stock Market and Trading Strategies,Daniel White,86.5,0,1,5.0,5606,71.79,0.365,1,1.0,4,0.011560693641618497
8209,48,Advanced Machine Learning,Daniel White,89.3,1,1,4.1,27055,214.49,0.938,1,30.1,4,0.3370660694288914
18590,8591,AI for Business Leaders,Prof. Emily Johnson,14.7,1,2,3.4,23926,195.35,0.599,1,6.54,1,0.4448979591836735
43485,1282,Cybersecurity for Professionals,William Thomas,75.3,1,0,2.8,15696,402.46,0.623,1,9.74,4,0.12934926958831341
17454,6458,DevOps and Continuous Deployment,Prof. Emily Johnson,23.8,1,0,4.1,34542,35.38,0.596,1,37.01,6,1.5550420168067225
36213,4262,Fundamentals of Digital Marketing,Sarah Lee,33.8,1,1,2.6,13087,391.42,0.828,1,11.52,4,0.3408284023668639
43526,3587,Project Management Fundamentals,Sophia Anderson,91.3,1,1,3.5,4662,432.3,0.832,1,20.57,8,0.22530120481927712
47203,5112,Networking and System Administration,Charlotte King,84.1,0,1,4.0,33681,245.26,0.685,1,18.72,6,0.2225921521997622
32636,8673,Networking and System Administration,Daniel White,93.3,0,1,3.5,33920,299.47,1.0,1,23.31,2,0.24983922829581992
33829,4977,Public Speaking Mastery,Jessica Martinez,51.3,0,2,3.6,40377,80.78,0.905,1,5.9,6,0.11500974658869396
18712,5592,Fitness and Nutrition Coaching,Sarah Lee,10.3,1,0,4.3,31588,453.13,0.889,1,1.0,5,0.0970873786407767
3421,4795,DevOps and Continuous Deployment,Dr. Robert Davis,87.2,0,0,2.9,41250,89.02,0.56,0,24.99,3,0.2865825688073394
31217,237,Project Management Fundamentals,Emma Harris,43.0,0,0,4.1,17264,235.8,0.663,1,45.39,4,1.0555813953488373
302,3773,Photography and Video Editing,James Clark,63.5,1,0,3.3,42242,394.79,0.924,1,18.69,2,0.29433070866141736
45237,817,Game Development with Unity,Prof. Emily Johnson,6.2,0,0,4.8,39383,103.37,0.595,1,14.51,4,2.3403225806451613
49759,1984,Fitness and Nutrition Coaching,Sophia Anderson,70.1,1,1,2.7,40717,146.27,0.776,1,31.6,5,0.45078459343794586
700,8724,Public Speaking Mastery,Alexander Young,85.2,1,1,4.2,20997,126.65,0.622,1,12.14,4,0.14248826291079814
191,3925,Advanced Machine Learning,Daniel White,45.0,1,1,5.0,38448,362.78,0.716,1,10.57,4,0.2348888888888889
10493,8877,Fitness and Nutrition Coaching,Sophia Anderson,70.8,1,0,3.4,49246,301.51,0.718,1,29.83,7,0.4213276836158192
35744,2705,Data Visualization with Tableau,Emma Harris,39.9,1,1,5.0,33276,35.88,0.562,1,5.32,9,0.13333333333333333
6103,8770,Fitness and Nutrition Coaching,Dr. John Smith,62.9,1,0,4.4,28725,62.43,0.96,1,1.57,5,0.02496025437201908
19779,3990,Networking and System Administration,Olivia Taylor,27.2,1,0,4.9,13397,312.21,0.586,0,23.91,6,0.8790441176470588
26642,2482,Blockchain and Decentralized Applications,Sophia Anderson,77.3,1,2,4.9,2526,205.58,0.802,1,1.0,7,0.0129366106080207
34585,3199,DevOps and Continuous Deployment,Isabella Scott,60.0,0,0,3.5,39925,116.44,0.842,0,13.28,3,0.22133333333333333
32746,6135,Graphic Design with Canva,Benjamin Lewis,72.3,1,0,4.8,41523,474.72,0.736,1,18.93,7,0.26182572614107885
23094,4523,Advanced Machine Learning,Emma Harris,69.9,0,2,4.1,43290,455.67,0.883,1,36.15,4,0.5171673819742488
570,5521,Python for Beginners,David Wilson,11.8,1,0,3.8,5674,124.56,0.582,1,15.8,0,1.3389830508474576
38211,5268,Game Development with Unity,Isabella Scott,78.9,1,1,3.8,20825,487.55,0.611,1,16.63,5,0.21077313054499364
34664,6565,Fundamentals of Digital Marketing,Liam Adams,91.2,0,2,3.2,27354,186.57,0.783,1,11.6,8,0.12719298245614033
36632,3663,Game Development with Unity,Daniel White,33.9,1,0,3.6,24081,98.74,0.932,1,16.68,5,0.4920353982300885
45682,2330,Data Visualization with Tableau,Dr. Robert Davis,87.0,1,0,4.7,20049,201.21,0.968,1,1.0,2,0.011494252873563218
7456,8512,AI for Business Leaders,Dr. John Smith,77.1,1,0,4.5,18452,273.1,0.944,1,1.0,3,0.01297016861219196
4015,7583,Personal Finance and Wealth Building,Sarah Lee,87.8,1,1,3.4,44652,273.95,0.748,1,25.04,6,0.28519362186788155
11094,2974,Stock Market and Trading Strategies,Benjamin Lewis,7.4,0,1,4.0,5196,65.64,0.92,1,17.26,4,2.3324324324324324
18071,7590,Blockchain and Decentralized Applications,Liam Adams,41.7,1,1,4.4,26499,373.7,0.678,1,22.81,7,0.5470023980815347
35778,3708,Stock Market and Trading Strategies,Liam Adams,47.6,0,2,4.4,40008,246.95,0.738,1,59.09,4,1.2413865546218488
